"InputData"

"278.947449036497 169.51725018243545 135.32837989029076"
"153.60829377394597 160.7411378212281 324.03197289005993"
"336.705436212892 157.17471579758706 157.17471579758706"
"41.77973955869238 341.53047316105864 259.60317264488947"
"246.77711195990662 54.31494995324851 155.13949486921433"
"272.01710229762057 250.5804682232025 341.53047316105864"
"33.91018667961311 217.22310390290846 152.4228150363631"
"233.9334531102621 336.705436212892 246.77711195990662"
"258.9469538058833 157.17471579758706 157.17471579758706"
"113.09524812277836 157.17471579758706 258.9469538058833"
"29.54251764156967 217.22310390290846 152.4228150363631"
"14.90161975832952 152.4228150363631 217.22310390290846"
"200.37802242776735 336.705436212892 33.91018667961311"
"19.51398585010432 157.17471579758706 336.705436212892"
"222.2745040358571 278.947449036497 261.29878526041153"
"278.947449036497 169.51725018243545 135.32837989029076"
"153.60829377394597 160.7411378212281 324.03197289005993"
"336.705436212892 157.17471579758706 157.17471579758706"
"41.77973955869238 341.53047316105864 259.60317264488947"
"246.77711195990662 54.31494995324851 155.13949486921433"
"272.01710229762057 250.5804682232025 341.53047316105864"
"33.91018667961311 217.22310390290846 152.4228150363631"
"233.9334531102621 336.705436212892 246.77711195990662"
"258.9469538058833 157.17471579758706 157.17471579758706"
"113.09524812277836 157.17471579758706 258.9469538058833"
"29.54251764156967 217.22310390290846 152.4228150363631"
"0 10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360"
